classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,duration
resnet,UCRArchive_2018,Ham,0.0,0.7525399129172714,0.7523809523809524,0.7527233115468409,804.9417402744293
resnet,UCRArchive_2018,HandOutlines,0.0,0.9418904958677684,0.9432432432432432,0.9342501824180705,5623.186225652696
resnet,UCRArchive_2018,Haptics,0.0,0.5443208449941319,0.5292207792207793,0.5287655872449559,758.9181158542633
resnet,UCRArchive_2018,Herring,0.0,0.6239048811013768,0.640625,0.6002024291497976,671.3258264064789
resnet,UCRArchive_2018,HouseTwenty,0.0,0.9859154929577464,0.9831932773109244,0.98,660.9046428203583
resnet,UCRArchive_2018,InlineSkate,0.0,0.3939520679387383,0.3727272727272728,0.3794610019517592,1263.6785366535187
resnet,UCRArchive_2018,InsectEPGRegularTrain,0.0,1.0,1.0,1.0,687.4290471076965
resnet,UCRArchive_2018,InsectEPGSmallTrain,0.0,0.5229903710916369,0.4698795180722892,0.381526723556813,2482.1038522720332
resnet,UCRArchive_2018,InsectWingbeatSound,0.0,0.5038815049214622,0.5070707070707071,0.507070707070707,1402.6332800388336
resnet,UCRArchive_2018,ItalyPowerDemand,0.0,0.9662261768863823,0.9659863945578232,0.9659549390271543,1750.7163667678833
resnet,UCRArchive_2018,LargeKitchenAppliances,0.0,0.895456193613677,0.8933333333333333,0.8933333333333334,1182.360569000244
resnet,UCRArchive_2018,Lightning2,0.0,0.7211111111111109,0.7213114754098361,0.7153679653679654,456.9174654483795
resnet,UCRArchive_2018,Lightning7,0.0,0.8832298136645963,0.8493150684931506,0.840327007996181,430.9821112155914
resnet,UCRArchive_2018,Mallat,0.0,0.975543725994846,0.9727078891257996,0.9727420781603144,4012.918293952942
resnet,UCRArchive_2018,Meat,0.0,1.0,1.0,1.0,419.79949259758
resnet,UCRArchive_2018,MedicalImages,0.0,0.7806284259701328,0.7842105263157895,0.7775799465478742,1223.0126945972445
resnet,UCRArchive_2018,MelbournePedestrian,0.0,0.9074089674305876,0.907339073390734,0.9071603000174429,5975.96505331993
resnet,UCRArchive_2018,MiddlePhalanxOutlineAgeGroup,0.0,0.5012254901960784,0.564935064935065,0.4849261487192522,1123.9650220870974
resnet,UCRArchive_2018,MiddlePhalanxOutlineCorrect,0.0,0.8332763337893296,0.8350515463917526,0.8287469879518072,1430.880687236786
resnet,UCRArchive_2018,MiddlePhalanxTW,0.0,0.3966038556706637,0.5194805194805194,0.3808521028086245,1111.571079492569
resnet,UCRArchive_2018,MixedShapesRegularTrain,0.0,0.9704468909355386,0.970721649484536,0.9704139033976316,4105.157979011537
resnet,UCRArchive_2018,MixedShapesSmallTrain,0.0,0.9188240195744924,0.9204123711340206,0.9195130975347232,3496.108942747116
resnet,UCRArchive_2018,MoteStrain,0.0,0.9281768099371136,0.9257188498402557,0.9230592464214648,4772.84476685524
resnet,UCRArchive_2018,NonInvasiveFetalECGThorax1,0.0,0.9398331237413478,0.9409669211195928,0.9402151854677476,5374.61743927002
resnet,UCRArchive_2018,NonInvasiveFetalECGThorax2,0.0,0.9402136674215292,0.9435114503816794,0.9399820091192792,5567.163278341292
resnet,UCRArchive_2018,OliveOil,0.0,0.8990384615384616,0.8333333333333334,0.7416666666666666,534.9980773925781
resnet,UCRArchive_2018,OSULeaf,0.0,0.9861111111111109,0.9793388429752066,0.9744729907773384,1144.5228078365324
resnet,UCRArchive_2018,PhalangesOutlinesCorrect,0.0,0.8460273720951593,0.8449883449883449,0.8235833066104723,4373.6736476421365
resnet,UCRArchive_2018,Phoneme,0.0,0.2430493744164935,0.339662447257384,0.2273085083851247,2242.1713616847987
resnet,UCRArchive_2018,PickupGestureWiimoteZ,0.0,0.76,0.72,0.72,428.94324159622187
resnet,UCRArchive_2018,PigAirwayPressure,0.0,0.5093892218892219,0.4326923076923077,0.4326923076923077,879.5719718933105
resnet,UCRArchive_2018,PigArtPressure,0.0,0.9923076923076922,0.9903846153846154,0.9903846153846154,840.5945262908936
resnet,UCRArchive_2018,PigCVP,0.0,0.9278846153846154,0.908653846153846,0.908653846153846,841.0961446762085
resnet,UCRArchive_2018,PLAID,0.0,0.9338232976275066,0.947858472998138,0.9035343132560636,2716.932138681412
resnet,UCRArchive_2018,Plane,0.0,1.0,1.0,1.0,566.2876746654509
resnet,UCRArchive_2018,PowerCons,0.0,0.8845201238390092,0.8833333333333333,0.8833333333333333,499.6617414951325
resnet,UCRArchive_2018,ProximalPhalanxOutlineAgeGroup,0.0,0.7690229426875721,0.8487804878048779,0.8369340463458109,1120.36070895195
resnet,UCRArchive_2018,ProximalPhalanxOutlineCorrect,0.0,0.9168439319301388,0.9243986254295532,0.9067347607603232,1727.3008453845978
resnet,UCRArchive_2018,ProximalPhalanxTW,0.0,0.4768893061007757,0.7658536585365854,0.5019762299613045,1155.6671347618105
resnet,UCRArchive_2018,RefrigerationDevices,0.0,0.538265953877266,0.5306666666666666,0.5306666666666667,1150.4345347881315
resnet,UCRArchive_2018,Rock,0.0,0.6125405844155845,0.58,0.5515873015873016,557.5928537845612
resnet,UCRArchive_2018,ScreenType,0.0,0.6128463699818137,0.608,0.608,1139.8236310482025
resnet,UCRArchive_2018,SemgHandGenderCh2,0.0,0.8039593440776251,0.8183333333333334,0.7899267399267399,1678.444804906845
resnet,UCRArchive_2018,SemgHandMovementCh2,0.0,0.4731814221746928,0.4622222222222222,0.4622222222222223,2099.623697757721
resnet,UCRArchive_2018,SemgHandSubjectCh2,0.0,0.7499104001059884,0.7377777777777778,0.7377777777777779,1957.7567160129547
resnet,UCRArchive_2018,ShakeGestureWiimoteZ,0.0,0.9166666666666669,0.9,0.9,664.8478693962097
resnet,UCRArchive_2018,ShapeletSim,0.0,0.9611680454377084,0.9611111111111112,0.9611111111111112,1202.3746240139008
resnet,UCRArchive_2018,ShapesAll,0.0,0.9373473748473748,0.93,0.93,1733.9225811958313
resnet,UCRArchive_2018,SmallKitchenAppliances,0.0,0.7868931010928962,0.7866666666666666,0.7866666666666667,1132.6797261238098
resnet,UCRArchive_2018,SmoothSubspace,0.0,0.9811320754716982,0.98,0.98,443.30507493019104
resnet,UCRArchive_2018,SonyAIBORobotSurface1,0.0,0.9526315789473684,0.9550748752079868,0.9606413994169096,2349.029809474945
resnet,UCRArchive_2018,SonyAIBORobotSurface2,0.0,0.9719595860597848,0.9664218258132214,0.9577229521945764,3637.296955347061
resnet,UCRArchive_2018,StarLightCurves,0.0,0.9625786844008344,0.9707382224380768,0.9515543028079172,9649.315973758698
resnet,UCRArchive_2018,Strawberry,0.0,0.9701607092509632,0.9756756756756756,0.9777183600713012,2495.5329341888432
resnet,UCRArchive_2018,SwedishLeaf,0.0,0.9569503341766528,0.9552,0.9559012428577648,1805.3836727142334
resnet,UCRArchive_2018,Symbols,0.0,0.8776952923971888,0.8623115577889447,0.8623175399069932,4616.670892238617
resnet,UCRArchive_2018,SyntheticControl,0.0,0.9967320261437908,0.9966666666666668,0.9966666666666668,784.9075329303741
resnet,UCRArchive_2018,ToeSegmentation1,0.0,0.96015246015246,0.9605263157894736,0.9611111111111109,781.1986458301544
resnet,UCRArchive_2018,ToeSegmentation2,0.0,0.8037593984962406,0.8846153846153846,0.8970125786163522,711.8199157714844
resnet,UCRArchive_2018,Trace,0.0,1.0,1.0,1.0,426.7209668159485
resnet,UCRArchive_2018,TwoLeadECG,0.0,1.0,1.0,1.0,4518.849013090135
resnet,UCRArchive_2018,TwoPatterns,0.0,0.9997489959839356,0.99975,0.9997527200791296,3752.234085083008
resnet,UCRArchive_2018,UMD,0.0,0.9931972789115648,0.9930555555555556,0.9930555555555556,761.4378597736359
resnet,UCRArchive_2018,UWaveGestureLibraryAll,0.0,0.8622877631139052,0.8618090452261307,0.8623437655319921,5597.246469736098
resnet,UCRArchive_2018,UWaveGestureLibraryX,0.0,0.7781418353732712,0.7844779452819653,0.7825331713058644,5454.0990068912515
resnet,UCRArchive_2018,UWaveGestureLibraryY,0.0,0.6570423269015258,0.6560580681183696,0.6571474199414742,3709.468634366989
resnet,UCRArchive_2018,UWaveGestureLibraryZ,0.0,0.7427224203495466,0.7479061976549414,0.7498284393713377,3589.3740634918213
resnet,UCRArchive_2018,Wafer,0.0,0.9991830065359476,0.9985399091499026,0.9932330827067668,4941.111199617386
resnet,UCRArchive_2018,Wine,0.0,0.8701298701298701,0.8518518518518519,0.8518518518518519,584.3137505054474
resnet,UCRArchive_2018,WordSynonyms,0.0,0.5590520598244734,0.6300940438871473,0.4738691447189632,948.1109712123872
resnet,UCRArchive_2018,Worms,0.0,0.7190964590964591,0.7012987012987013,0.6640209790209791,550.4534721374512
resnet,UCRArchive_2018,WormsTwoClass,0.0,0.7357142857142858,0.7272727272727273,0.7386363636363636,562.7635090351105
resnet,UCRArchive_2018,Yoga,0.0,0.8656062160443879,0.8643333333333333,0.8617036198862569,2221.5794587135315
resnet,UCRArchive_2018,ACSF1,1.0,0.9215404040404038,0.92,0.9200000000000002,560.6223540306091
resnet,UCRArchive_2018,Adiac,1.0,0.8223691473691473,0.8132992327365729,0.8206513831513831,1044.0781846046448
resnet,UCRArchive_2018,AllGestureWiimoteX,1.0,0.7307740330177529,0.7328571428571429,0.7328571428571429,1066.7284038066864
resnet,UCRArchive_2018,AllGestureWiimoteY,1.0,0.8022220769279592,0.8014285714285714,0.8014285714285714,1646.879956960678
resnet,UCRArchive_2018,AllGestureWiimoteZ,1.0,0.7235707661610838,0.7228571428571429,0.7228571428571429,1071.0288653373718
resnet,UCRArchive_2018,ArrowHead,1.0,0.8239550489126041,0.8228571428571428,0.8298240816698571,990.5207045078278
resnet,UCRArchive_2018,Beef,1.0,0.8266666666666665,0.7666666666666667,0.7666666666666667,451.99095582962036
resnet,UCRArchive_2018,BeetleFly,1.0,0.8846153846153846,0.85,0.85,538.3628141880034
resnet,UCRArchive_2018,BirdChicken,1.0,0.8535353535353536,0.85,0.8500000000000001,509.3710641860962
resnet,UCRArchive_2018,BME,1.0,1.0,1.0,1.0,697.7908236980438
resnet,UCRArchive_2018,Car,1.0,0.9231060606060606,0.9166666666666666,0.915991902834008,695.7010748386383
resnet,UCRArchive_2018,CBF,1.0,0.9966777408637874,0.9966666666666668,0.996681383370125,2648.963555574417
resnet,UCRArchive_2018,Chinatown,1.0,0.9676477893691008,0.979591836734694,0.9826326582927456,2566.575180292129
resnet,UCRArchive_2018,ChlorineConcentration,1.0,0.849789179682711,0.8625,0.8339130001387643,4420.9423027038565
resnet,UCRArchive_2018,CinCECGTorso,1.0,0.8442784069533054,0.8362318840579709,0.8361402285660913,3076.5632140636444
resnet,UCRArchive_2018,Coffee,1.0,1.0,1.0,1.0,682.1964869499208
resnet,UCRArchive_2018,Computers,1.0,0.8125,0.812,0.812,753.4781506061554
resnet,UCRArchive_2018,CricketX,1.0,0.7889545653626996,0.7871794871794872,0.7924708498995834,1109.2873611450198
resnet,UCRArchive_2018,CricketY,1.0,0.7998447130562879,0.8025641025641026,0.8045617066563543,1060.4818024635317
resnet,UCRArchive_2018,CricketZ,1.0,0.8193510717395157,0.8205128205128205,0.813172912361887,1042.0551645755768
resnet,UCRArchive_2018,Crop,1.0,0.7335660378546309,0.7429166666666667,0.7429166666666666,37625.09362959862
resnet,UCRArchive_2018,DiatomSizeReduction,1.0,0.07516339869281045,0.3006535947712418,0.25,3129.713975667953
resnet,UCRArchive_2018,DistalPhalanxOutlineAgeGroup,1.0,0.6659551176792556,0.6906474820143885,0.7172533681008257,1082.0602433681488
resnet,UCRArchive_2018,DistalPhalanxOutlineCorrect,1.0,0.7736688923129601,0.7753623188405797,0.7590062111801241,1673.154218196869
resnet,UCRArchive_2018,DistalPhalanxTW,1.0,0.5338515651015651,0.6474820143884892,0.5407348499453762,1106.406718492508
resnet,UCRArchive_2018,DodgerLoopDay,1.0,0.021428571428571432,0.15,0.14285714285714285,499.8991093635559
resnet,UCRArchive_2018,DodgerLoopGame,1.0,0.732488822652757,0.7318840579710145,0.7297979797979798,857.9624876976013
resnet,UCRArchive_2018,DodgerLoopWeekend,1.0,0.943627450980392,0.9565217391304348,0.943627450980392,812.8499226570129
resnet,UCRArchive_2018,Earthquakes,1.0,0.4989837398373984,0.6906474820143885,0.4994505494505495,863.0808062553406
resnet,UCRArchive_2018,ECG200,1.0,0.8468910705937354,0.85,0.8220486111111112,493.39383840560913
resnet,UCRArchive_2018,ECG5000,1.0,0.6859287424831717,0.9368888888888888,0.568638939827687,4487.395226716995
resnet,UCRArchive_2018,ECGFiveDays,1.0,0.9965115902615904,0.9965156794425089,0.9965223068787636,3438.015815258026
resnet,UCRArchive_2018,ElectricDevices,1.0,0.7027282277771637,0.7259758786149656,0.6364340150638704,21577.423716545105
resnet,UCRArchive_2018,EOGHorizontalSignal,1.0,0.6421606646099653,0.5911602209944752,0.5924360400444939,1753.4713611602785
resnet,UCRArchive_2018,EOGVerticalSignal,1.0,0.4422395982428877,0.4364640883977901,0.43815350389321467,1434.9762444496155
resnet,UCRArchive_2018,EthanolLevel,1.0,0.7302512390488594,0.722,0.7215501792114696,2499.4029943943024
resnet,UCRArchive_2018,FaceAll,1.0,0.8986226729818662,0.8946745562130177,0.942371592089744,2600.713052272797
resnet,UCRArchive_2018,FaceFour,1.0,0.9666666666666668,0.9545454545454546,0.958041958041958,842.7724766731262
resnet,UCRArchive_2018,FacesUCR,1.0,0.9508516362944526,0.9580487804878048,0.9367776761812504,1312.6483073234558
resnet,UCRArchive_2018,FiftyWords,1.0,0.6385683495511415,0.7428571428571429,0.625179951575772,1965.3288226127625
resnet,UCRArchive_2018,Fish,1.0,0.9823602484472048,0.9828571428571428,0.9842575650950036,508.0680377483368
resnet,UCRArchive_2018,FordA,1.0,0.9347271261236221,0.9348484848484848,0.9348789752711076,8277.038483858109
resnet,UCRArchive_2018,FordB,1.0,0.8199647193109889,0.8197530864197531,0.8196135577925602,8295.818348407745
resnet,UCRArchive_2018,FreezerRegularTrain,1.0,0.998597473383758,0.99859649122807,0.9985964912280704,1847.7634687423706
resnet,UCRArchive_2018,FreezerSmallTrain,1.0,0.8511514815561378,0.8431578947368421,0.8431578947368421,10187.024091005323
resnet,UCRArchive_2018,Fungi,1.0,0.13742103307320694,0.1720430107526882,0.1904761904761905,2201.460413217545
resnet,UCRArchive_2018,GestureMidAirD1,1.0,0.6955808080808079,0.7,0.7,568.3069157600403
resnet,UCRArchive_2018,GestureMidAirD2,1.0,0.6717643467643467,0.6461538461538462,0.6461538461538462,545.2345266342163
resnet,UCRArchive_2018,GestureMidAirD3,1.0,0.3353362449516295,0.3461538461538461,0.3461538461538461,549.4022431373596
resnet,UCRArchive_2018,GesturePebbleZ1,1.0,0.9090909090909092,0.8953488372093024,0.8936142156776196,498.5213630199432
resnet,UCRArchive_2018,GesturePebbleZ2,1.0,0.8096228542465101,0.7974683544303798,0.7931644026471613,491.409868478775
resnet,UCRArchive_2018,GunPoint,1.0,0.9935064935064934,0.9933333333333332,0.9932432432432432,568.0559937953949
resnet,UCRArchive_2018,GunPointAgeSpan,1.0,0.9968152866242038,0.9968354430379748,0.996875,551.7361986637114
resnet,UCRArchive_2018,GunPointMaleVersusFemale,1.0,0.9903471804134056,0.9905063291139241,0.9906425702811243,548.2001354694366
resnet,UCRArchive_2018,GunPointOldVersusYoung,1.0,0.9881656804733728,0.9873015873015872,0.9866666666666668,579.8400936126709
resnet,UCRArchive_2018,Ham,1.0,0.7525510204081632,0.7523809523809524,0.7516339869281046,807.7241361141205
resnet,UCRArchive_2018,HandOutlines,1.0,0.8571813043868306,0.8702702702702703,0.8789378509565051,7378.239064931869
resnet,UCRArchive_2018,Haptics,1.0,0.5158739485769519,0.4967532467532468,0.4957085299685093,750.7064163684845
resnet,UCRArchive_2018,Herring,1.0,0.5853801169590643,0.609375,0.5738866396761134,474.3047733306885
resnet,UCRArchive_2018,HouseTwenty,1.0,0.9859154929577464,0.9831932773109244,0.98,649.0633654594421
resnet,UCRArchive_2018,InlineSkate,1.0,0.3973803027358361,0.3781818181818182,0.3872305745176497,1241.5338940620422
resnet,UCRArchive_2018,InsectEPGRegularTrain,1.0,0.9962962962962963,0.9959839357429718,0.992063492063492,687.9450280666351
resnet,UCRArchive_2018,InsectEPGSmallTrain,1.0,0.15582655826558264,0.461847389558233,0.3248587570621469,4081.413682460785
resnet,UCRArchive_2018,InsectWingbeatSound,1.0,0.5029935913684286,0.5,0.5,2659.1499571800227
resnet,UCRArchive_2018,ItalyPowerDemand,1.0,0.9623366118070412,0.9620991253644317,0.962067636792239,1724.3807005882265
resnet,UCRArchive_2018,LargeKitchenAppliances,1.0,0.9062835510596704,0.904,0.904,1144.529981136322
resnet,UCRArchive_2018,Lightning2,1.0,0.7888888888888891,0.7868852459016393,0.7813852813852814,434.80343389511114
resnet,UCRArchive_2018,Lightning7,1.0,0.8303751803751804,0.8082191780821918,0.8131578947368422,426.3795144557953
resnet,UCRArchive_2018,Mallat,1.0,0.973336593752676,0.969722814498934,0.969773343989272,3871.208226919174
resnet,UCRArchive_2018,Meat,1.0,1.0,1.0,1.0,610.0061411857605
resnet,UCRArchive_2018,MedicalImages,1.0,0.7696001189492976,0.7671052631578947,0.7642172646503456,1146.7549920082092
resnet,UCRArchive_2018,MelbournePedestrian,1.0,0.9094598764472228,0.908979089790898,0.9087162044304902,6287.991382598877
resnet,UCRArchive_2018,MiddlePhalanxOutlineAgeGroup,1.0,0.4764520202020202,0.5454545454545454,0.4631202519133554,1111.896137714386
resnet,UCRArchive_2018,MiddlePhalanxOutlineCorrect,1.0,0.823768472906404,0.8247422680412371,0.8167469879518072,1696.1515953540802
resnet,UCRArchive_2018,MiddlePhalanxTW,1.0,0.3766490299823633,0.48701298701298706,0.3702171821737039,1132.9761023521426
resnet,UCRArchive_2018,MixedShapesRegularTrain,1.0,0.971758267391076,0.9727835051546392,0.9732927225681972,3397.774671554565
resnet,UCRArchive_2018,MixedShapesSmallTrain,1.0,0.8996270934010789,0.8989690721649485,0.8996798093291893,2806.734411001205
resnet,UCRArchive_2018,MoteStrain,1.0,0.9166391412056152,0.9161341853035144,0.914547788689903,4733.67694735527
resnet,UCRArchive_2018,NonInvasiveFetalECGThorax1,1.0,0.9390350652805038,0.9409669211195928,0.9394630183646046,5504.227916479112
resnet,UCRArchive_2018,NonInvasiveFetalECGThorax2,1.0,0.9435124852560779,0.9465648854961832,0.9432807920110584,5633.935743331909
resnet,UCRArchive_2018,OliveOil,1.0,0.7291666666666667,0.7666666666666667,0.75,540.5532915592194
resnet,UCRArchive_2018,OSULeaf,1.0,0.9905288583778288,0.987603305785124,0.98534255599473,1287.1991322040558
resnet,UCRArchive_2018,PhalangesOutlinesCorrect,1.0,0.8397242542276269,0.8438228438228438,0.8276318200558891,4154.854803323746
resnet,UCRArchive_2018,Phoneme,1.0,0.2683576010587109,0.339662447257384,0.2315482190243266,2126.738142728805
resnet,UCRArchive_2018,PickupGestureWiimoteZ,1.0,0.6754761904761905,0.66,0.6599999999999999,426.2882001399994
resnet,UCRArchive_2018,PigAirwayPressure,1.0,0.34860993707147553,0.3317307692307692,0.3317307692307692,826.5123488903046
resnet,UCRArchive_2018,PigArtPressure,1.0,0.9923076923076924,0.9903846153846154,0.9903846153846154,822.5424778461456
resnet,UCRArchive_2018,PigCVP,1.0,0.9419871794871794,0.9278846153846154,0.9278846153846154,1026.1511662006378
resnet,UCRArchive_2018,PLAID,1.0,0.910926028304096,0.9422718808193667,0.9080036023587121,2637.161750793457
resnet,UCRArchive_2018,Plane,1.0,1.0,1.0,1.0,556.678994178772
resnet,UCRArchive_2018,PowerCons,1.0,0.8785254824344384,0.8777777777777778,0.8777777777777778,826.9619097709656
resnet,UCRArchive_2018,ProximalPhalanxOutlineAgeGroup,1.0,0.7349206349206351,0.824390243902439,0.786354723707665,1602.1928913593292
resnet,UCRArchive_2018,ProximalPhalanxOutlineCorrect,1.0,0.9028360748723768,0.9106529209621992,0.8879178501201661,1676.1763906478882
resnet,UCRArchive_2018,ProximalPhalanxTW,1.0,0.5636070853462157,0.7804878048780488,0.5281005685856431,959.0040233135223
resnet,UCRArchive_2018,RefrigerationDevices,1.0,0.5503732230304761,0.5173333333333333,0.5173333333333333,1707.8337662220001
resnet,UCRArchive_2018,Rock,1.0,0.6223484848484849,0.54,0.5158730158730158,578.2422151565553
resnet,UCRArchive_2018,ScreenType,1.0,0.5958883837413644,0.5920000000000001,0.5920000000000001,1138.4075951576233
resnet,UCRArchive_2018,SemgHandGenderCh2,1.0,0.7943224938757865,0.8133333333333334,0.7992673992673993,1712.2278590202332
resnet,UCRArchive_2018,SemgHandMovementCh2,1.0,0.4671584875562149,0.4088888888888889,0.4088888888888889,2090.800208568573
resnet,UCRArchive_2018,SemgHandSubjectCh2,1.0,0.7481560236238142,0.74,0.74,2308.9954686164856
resnet,UCRArchive_2018,ShakeGestureWiimoteZ,1.0,0.7942857142857143,0.86,0.86,693.2893915176393
resnet,UCRArchive_2018,ShapeletSim,1.0,0.7637485970819304,0.7611111111111111,0.7611111111111111,1192.8705368041992
resnet,UCRArchive_2018,ShapesAll,1.0,0.9455838605838606,0.9366666666666666,0.9366666666666666,1733.387607574463
